,Unnamed: 0,0,1,label,cat,cluster
96,96,-7.288268493888943,-7.854373651673256,DFgc0.05_k2.50,unknown,2
97,97,7.356377814480699,0.24494366732586564,DFgc0.20_k1.00,unknown,0
98,98,8.953952752039052,-0.14635608002436656,DFgc0.10_k1.00,unknown,0
99,99,3.5386796573216497,-1.3869581304046186,DFgc0.20_k0.10,unknown,0
100,100,-2.989126084981247,8.959650875813425,DFgc0.10_k4.00,unknown,1
101,101,-7.839669968010508,-8.09431849060291,DFgc0.14_k3.00,unknown,2
102,102,-3.0748678438737387,9.011337859027352,DFgc0.05_k4.00,unknown,1
103,103,-4.116618126701684,4.637107881312935,DFgc0.10_k6.00,unknown,1
104,104,-2.7220220250824605,9.618129393211435,DFgc0.06_k4.00,unknown,1
105,105,-3.3709430018657853,8.642526440647629,DFgc0.12_k4.00,unknown,1
106,106,3.5625173481016907,-1.3974414613839063,DFgc0.17_k0.10,unknown,0
107,107,3.6383539163680934,-1.4301899434099594,DFgc0.12_k0.20,unknown,0
108,108,0.30168803363364144,-1.619559573284206,DFgc0.05_k1.50,unknown,3
